x, state0, state1, state2, state3, state4, state5, state6, state7, state8, state9, state10, state11, state12, state13, state14, state15, state16, state17, state18, state19, state20, state21, state22, state23, state24, state25, state26, state27, state28, state29, state30, state31, state32, state33, state34, state35, state36, state37, state38, state39, state40, state41, state42, state43, state44, state45, state46, state47, state48, state49
1.31400e+01, 1.07355e-16, -7.23204e-17, 2.37445e-17, -2.87993e-17, 5.22214e-17, 1.17025e-16, -1.50828e-17, 6.35743e-17, 1.82876e-16, 1.82821e-16, 1.02400e-17, -1.81333e-16, -1.13833e-16, 1.36845e-17, -2.20395e-17, 2.20591e-17, 7.11315e-17, -1.64766e-17, 6.86954e-17, 1.21531e-17, 1.25166e-16, 2.73285e-17, 2.43645e-18, -2.50444e-19, 3.79647e-17, 1.24795e-17, 1.32070e-16, 2.66499e-18, 7.61908e-18, 1.24075e-16, -7.03103e-17, 3.45333e-17, -8.95035e-17, -2.95971e-17, 1.83355e-17, -3.85008e-17, -7.26443e-17, -2.64717e-17, -1.86275e-17, 4.12631e-17, 1.34474e-17, -2.74481e-17, -6.65709e-18, 2.66474e-17, -5.34925e-18, 8.44163e-17, 8.22031e-17, -2.83824e-17, 8.19121e-17, 2.15762e-17
1.32000e+01, -2.61852e-17, 3.65804e-17, 5.08683e-17, 6.96081e-18, -5.46343e-17, -1.06737e-16, 4.19893e-17, -1.50688e-16, -1.76162e-16, -2.89384e-17, 6.72123e-17, 6.80146e-17, 1.27623e-16, 1.53092e-17, 8.12735e-17, 1.19966e-17, 2.02975e-17, 2.01477e-17, -7.50227e-17, 1.55294e-18, -1.17646e-16, 3.68183e-17, 1.38657e-17, 4.12525e-17, -7.10210e-17, 4.67967e-17, 1.20495e-17, -8.71991e-18, -5.20923e-18, 7.79540e-17, -1.43749e-17, 6.65428e-17, 2.79812e-17, 3.05558e-17, 6.14154e-18, -3.73047e-17, -5.76014e-17, 1.15047e-17, -3.43056e-17, 1.74248e-17, 6.66828e-18, 1.37189e-17, -3.18623e-17, 6.89750e-17, -2.55007e-17, 1.95846e-17, 4.91656e-17, -5.38955e-17, 1.53506e-17, 1.15887e-17
1.32600e+01, 1.97438e-17, -5.75117e-17, 2.51161e-17, -6.17280e-17, 1.82149e-17, 4.40564e-17, 6.86282e-17, -1.37339e-17, -3.53708e-17, -7.72120e-17, -2.98356e-17, -8.60147e-18, 7.76875e-17, 2.66061e-17, 2.02891e-17, 2.58217e-17, 2.47810e-17, -2.47831e-18, 2.23965e-17, -4.60512e-18, 5.98572e-18, -1.47093e-18, 3.16507e-17, -4.54822e-17, -1.24636e-17, -1.39213e-17, -1.14893e-16, -9.49855e-18, -1.29850e-17, -1.10950e-16, -1.29813e-17, -1.22442e-17, 2.28011e-17, 6.80546e-17, -2.80191e-18, 3.74200e-17, 7.60567e-17, 3.53521e-17, 4.69776e-17, 1.64411e-17, 1.41934e-17, -3.73627e-17, 2.17442e-17, 6.71390e-17, 5.38220e-18, -3.97398e-17, -1.84479e-17, -2.37520e-17, -3.50431e-17, -1.10626e-17
1.33200e+01, 7.00899e-17, -4.62535e-17, -2.10627e-17, -9.62699e-17, -3.33050e-17, 5.64774e-17, 3.03953e-17, 2.12684e-17, -1.18370e-17, -5.65928e-19, 3.06248e-17, 3.58813e-17, -2.66890e-17, 4.97944e-17, -5.64357e-17, 3.75955e-17, -5.74310e-17, 3.50362e-19, -1.17904e-17, 1.44894e-17, -4.68728e-19, 1.22380e-17, 2.85089e-17, 5.26022e-18, -9.81542e-18, 1.52424e-17, -1.72372e-17, -4.49505e-17, 2.31606e-17, -5.62232e-17, -4.27245e-17, -1.87875e-17, 1.82236e-17, 6.52094e-17, 4.39970e-17, 1.58602e-17, 6.24218e-17, -1.43910e-17, -1.03940e-17, -2.43383e-17, 2.00610e-17, -3.50444e-17, 1.87507e-18, 2.71964e-17, 4.32385e-17, -1.24347e-18, 5.16997e-18, -7.32274e-17, -3.14410e-17, 2.64372e-17
1.33800e+01, -2.48734e-17, 3.86028e-17, -4.17358e-17, -7.03416e-17, -1.40349e-17, -7.11118e-17, -1.25393e-17, 2.57074e-17, -6.19217e-17, -8.44540e-17, 1.35661e-17, -2.05423e-17, -4.80134e-17, 1.55754e-17, -1.71699e-18, 1.43973e-17, 1.79277e-17, -1.97772e-18, 4.68315e-18, 1.63962e-17, 4.42230e-17, -1.38010e-17, -1.18686e-17, 1.32556e-17, -1.80586e-17, 5.23636e-17, 1.05717e-16, 4.72437e-18, 6.72250e-18, 3.77663e-17, 3.07657e-17, -3.59367e-17, 3.00496e-17, -5.54656e-17, -2.91517e-17, -8.44593e-18, -3.63843e-17, 6.87368e-18, -1.07765e-17, -6.07416e-18, 2.55103e-17, 3.06647e-17, 1.98555e-17, -1.07869e-17, 1.64847e-17, 2.55266e-17, -3.62056e-17, -7.22225e-18, 3.87680e-18, -4.70081e-17
1.34400e+01, -9.68807e-17, -1.14970e-17, -3.24978e-17, -2.31259e-17, -6.82480e-18, -4.97401e-17, -4.99335e-17, -5.30313e-18, 9.67281e-17, 2.84578e-17, -9.21306e-17, -7.82109e-17, 4.84508e-18, 1.41018e-18, -4.06994e-17, 5.99604e-17, 1.30593e-16, 9.98926e-18, 3.98068e-17, -1.48880e-17, 5.39275e-17, -1.77518e-17, -2.75955e-17, -8.38817e-17, 5.38002e-17, 6.19280e-17, 9.39098e-17, 7.66835e-18, -1.52057e-17, 4.27085e-17, 5.19360e-17, 2.53981e-17, -8.21302e-17, -9.13516e-17, 3.31432e-17, -4.41392e-17, 6.85263e-18, -2.82143e-17, 4.01893e-18, 1.90090e-18, -4.63401e-18, 2.29031e-17, 3.88601e-17, 2.37721e-17, -1.34935e-18, 1.77904e-17, -6.78748e-18, 1.16987e-17, 2.20634e-17, -1.21714e-17
1.35000e+01, -3.22719e-18, 4.46532e-18, -5.33849e-18, 5.75699e-17, 1.10163e-17, -2.97538e-17, -1.71638e-17, -1.42472e-17, -2.91128e-17, -2.44927e-17, -7.94442e-18, -4.27261e-17, 6.84220e-17, 7.42164e-18, -1.37964e-17, 4.76887e-17, 2.38165e-17, -2.90950e-17, -4.53121e-17, 7.99590e-18, -4.09512e-17, -9.01102e-18, 4.00307e-18, -1.03017e-16, -1.23357e-17, 1.33157e-17, -2.66035e-17, -4.52160e-17, -1.90887e-17, -7.96641e-17, -6.62268e-18, 2.69654e-17, -7.94390e-18, -7.71949e-18, -1.16940e-17, 1.01484e-17, -2.88028e-17, 3.27204e-17, 5.46444e-17, -4.00924e-17, -2.07183e-17, 8.31188e-17, 2.76457e-17, 2.04822e-18, -4.43866e-17, -2.61309e-17, 1.93558e-17, -7.13094e-17, 1.28324e-17, -2.65516e-17
1.35600e+01, 3.31276e-17, 2.62381e-17, -8.67625e-18, -7.68381e-17, 9.42398e-18, 3.74884e-17, -1.37464e-17, -7.01947e-17, -1.49946e-17, 7.12799e-17, 4.01770e-17, 7.75570e-17, 1.92013e-17, -3.34617e-17, -3.02942e-17, 3.80406e-17, -4.41556e-17, -3.06416e-17, -1.87823e-17, 9.35140e-19, -7.02914e-17, 7.36353e-18, 2.97551e-17, -1.90786e-17, 1.78883e-17, -1.98515e-17, -3.00460e-17, -4.05276e-17, 1.01560e-17, 1.99224e-17, -5.04736e-17, -4.07542e-17, -9.01188e-18, -5.50789e-17, -5.54098e-17, -5.90033e-18, -9.48013e-18, -1.02502e-17, -1.16009e-16, -8.32122e-18, -2.01944e-17, -7.76942e-17, 2.75988e-17, -6.47022e-18, 3.00933e-17, 7.48934e-18, 1.40698e-17, 3.85453e-17, 4.88150e-17, 3.70290e-18
1.36200e+01, 1.59477e-16, 3.88734e-17, 3.29235e-17, -7.35564e-17, 1.13323e-18, 4.57325e-17, 1.73547e-16, -8.66868e-17, -3.29598e-17, 4.09488e-17, 7.88815e-17, 2.87477e-18, -8.08014e-18, -3.51019e-17, 8.02472e-18, 8.89258e-18, -9.40718e-17, -2.46636e-17, -5.50916e-18, 7.45122e-18, 3.55824e-17, 1.82491e-17, 3.03803e-17, 3.11142e-17, 2.90535e-17, 2.82219e-17, 4.09704e-18, 2.64391e-18, 8.61728e-18, 2.26823e-17, -5.12216e-17, 4.38260e-17, 5.71265e-17, -6.11806e-17, 1.19807e-17, 2.88452e-17, -1.02763e-17, 5.00420e-18, -3.00668e-17, -6.85624e-18, -3.77410e-17, 1.51149e-17, -7.12151e-18, 1.04201e-17, 2.21034e-17, -2.45677e-17, 3.65343e-17, 7.93033e-18, 1.18542e-17, 1.75420e-17
1.36800e+01, -2.48981e-17, 1.23841e-16, -4.35822e-18, 1.29735e-16, 5.74460e-18, -8.68982e-17, -9.35985e-17, -6.89521e-18, 7.70215e-18, -8.21595e-17, -5.75393e-17, 2.23975e-17, 5.80596e-17, -6.94162e-18, 5.39100e-17, 4.33472e-17, 8.91796e-17, -1.12525e-17, -1.09814e-17, -9.77949e-18, 5.63346e-18, -1.80503e-17, -2.96850e-17, -9.38901e-17, -2.43927e-17, -7.40430e-17, -1.58541e-16, -2.70264e-17, 1.41965e-17, -8.25395e-17, -5.33382e-17, 2.08400e-17, -9.78551e-18, 4.94251e-18, 4.21415e-17, 5.38691e-18, 1.66420e-17, -6.06271e-18, 3.37030e-17, 1.61760e-17, 3.12092e-17, 4.32918e-17, 3.96791e-17, 9.38724e-18, 4.96342e-18, 6.30544e-17, 3.66537e-18, 1.35788e-17, -1.25444e-17, -5.80285e-17
1.37400e+01, -2.71570e-17, -2.45627e-18, 3.58380e-17, -1.71244e-17, 4.44170e-17, 6.14938e-17, -1.67602e-17, 3.27890e-17, 5.64570e-18, -2.81054e-17, 6.45804e-17, -6.40778e-19, -2.89114e-17, -4.71311e-17, -3.26620e-17, 2.94664e-17, 8.68444e-17, 2.62910e-17, 3.49782e-17, 9.37252e-18, 2.95766e-17, -1.79692e-17, -1.04441e-17, -2.87402e-17, 1.30936e-17, 3.93067e-18, 8.48447e-17, 1.90421e-17, -1.22312e-17, -7.49846e-17, -2.55787e-17, -8.33126e-18, -1.11559e-17, -7.40404e-17, 1.91000e-17, 2.25567e-17, 3.95053e-17, -9.26216e-18, 3.81055e-17, 9.89146e-18, 6.80642e-18, 8.03122e-17, 1.82710e-17, 2.43207e-17, 1.24895e-17, 2.67108e-17, 2.32232e-17, 2.63504e-17, -1.82776e-17, 6.84715e-18
1.38000e+01, -1.89081e-16, 3.86000e-17, 1.03692e-17, 1.25554e-17, -3.53635e-18, -4.55265e-17, 1.55845e-17, 2.59037e-18, 3.25970e-17, 5.86809e-17, -2.68964e-17, 6.29522e-17, 1.89662e-17, -2.83711e-18, -4.86330e-17, 4.01576e-17, -1.31044e-16, 2.84235e-17, 1.53136e-17, 1.27624e-17, 1.22004e-17, -2.81302e-17, 3.95940e-17, 2.67576e-17, -1.14296e-17, -2.14861e-17, 6.77063e-17, -3.06273e-18, -3.76900e-17, -1.01448e-16, 3.05399e-17, 6.57406e-17, 2.04792e-17, 5.31686e-17, 5.24919e-17, 6.15902e-17, -4.10712e-18, 1.54943e-17, 2.21751e-17, 4.60152e-18, 1.40238e-17, -1.38059e-17, 2.87137e-17, -2.71171e-17, -9.05514e-18, 3.07648e-17, 7.27114e-18, 2.11905e-17, 5.56888e-17, 1.39960e-17
1.38600e+01, 1.23987e-16, -1.54546e-16, -4.33269e-17, -4.05761e-17, -1.24350e-17, 7.37232e-17, 9.26761e-18, -9.48812e-18, -4.67525e-17, -1.12535e-16, -4.09745e-17, 1.17008e-17, 7.65972e-17, -4.63760e-18, 4.38241e-17, 1.12247e-17, -4.52967e-17, -1.19621e-17, -9.68764e-17, -1.40983e-17, -1.61700e-16, -9.12776e-17, 3.16826e-17, 1.58669e-17, -1.38188e-17, -2.82841e-17, -9.53217e-17, 2.84284e-17, 1.25002e-17, 6.66113e-17, 5.19283e-17, 7.57525e-17, 7.52515e-18, -1.84693e-17, -2.67161e-17, 1.63477e-17, -1.16980e-16, 1.12883e-17, -9.21301e-17, -2.82442e-17, 8.01451e-17, 8.02787e-17, 3.60006e-18, 4.35926e-18, 1.93377e-17, 5.65461e-17, -1.11334e-17, 4.63332e-17, -7.57531e-17, -6.70505e-17
1.39200e+01, -4.22029e-17, 2.05906e-17, -2.86122e-17, 5.88017e-17, 2.33567e-17, 2.51084e-17, -2.46228e-17, 3.51892e-17, -8.17058e-18, 1.11142e-17, -2.80410e-17, -1.03431e-16, -6.10488e-17, -1.15624e-17, 4.43710e-17, 1.23897e-18, 1.12185e-16, -1.63447e-17, 3.35965e-17, -1.21958e-17, -3.20274e-17, -1.61509e-17, -9.51194e-18, -2.38030e-17, 3.45697e-17, -4.30159e-17, 1.45712e-18, 3.47645e-18, -2.60838e-17, -2.41933e-18, -5.53225e-17, -1.79317e-17, -2.02435e-17, -1.38250e-17, 5.61753e-18, -4.79761e-19, -8.32647e-18, -1.10502e-17, -4.46808e-17, -2.08007e-17, 7.09698e-18, 2.75383e-17, -2.55930e-17, -2.77563e-18, 9.64965e-18, 7.65204e-18, 1.02323e-17, 3.71822e-17, 1.84161e-17, 3.17979e-17
1.39800e+01, -1.35246e-16, -9.98694e-17, -9.92474e-18, 9.84159e-17, 1.32498e-17, 7.72873e-17, 8.60362e-17, 3.44660e-17, 5.59104e-18, 7.52188e-18, -4.33993e-17, -1.69094e-17, 6.18741e-18, -4.34248e-17, -4.66726e-18, 9.47079e-18, 4.65597e-17, 8.35864e-18, 9.50070e-19, -1.39245e-17, 9.60474e-17, -1.63522e-17, 2.39709e-18, 6.17925e-17, -1.13672e-17, 4.02788e-17, 3.76517e-17, 1.49182e-18, -9.07614e-18, -1.81121e-17, -2.20966e-17, -6.68722e-18, -3.67554e-17, -3.29465e-17, -5.42802e-18, 2.29395e-17, -1.08825e-17, 6.01471e-17, 5.44233e-17, 9.26770e-19, 2.09814e-17, 2.53415e-17, 1.17544e-17, -4.67765e-17, 5.41681e-18, -5.64860e-17, -1.66233e-17, -1.80384e-17, 7.88934e-18, -7.16201e-18
1.40400e+01, -3.24361e-17, -2.54569e-17, -3.50620e-17, 1.49974e-17, 1.00968e-17, 1.60904e-17, -3.09033e-17, -4.03993e-17, -2.16200e-17, 3.57622e-17, 4.75377e-17, 3.24752e-17, 3.97241e-17, 2.83248e-18, 1.28238e-17, 2.37384e-17, 2.61260e-17, -2.04301e-17, -4.16020e-17, -3.09656e-17, -7.42586e-17, -4.38729e-17, -7.75239e-18, -4.82399e-17, 3.12086e-18, -6.02314e-17, -1.82999e-17, -8.54176e-18, 2.71072e-17, -5.40887e-17, 8.08058e-18, 1.60009e-18, -3.16597e-17, -3.83125e-17, -2.25667e-18, -6.90778e-18, -3.63610e-17, -3.24238e-17, -3.30290e-17, 1.28148e-18, -2.11505e-17, -3.77006e-17, -3.00690e-17, 8.61903e-19, 2.50459e-17, 2.95714e-17, 8.31488e-18, 1.95533e-17, -5.94380e-17, -4.51040e-17
1.41000e+01, 8.92902e-17, 6.11980e-17, -1.27295e-17, -1.74568e-16, -7.99951e-18, -1.67325e-17, -2.14025e-17, -3.87294e-17, 7.36167e-17, 3.72820e-18, 1.20993e-17, -5.02828e-18, -2.44988e-17, -4.65498e-17, 5.49898e-18, 3.03255e-17, -7.51962e-17, -1.34807e-17, 3.12344e-17, 8.85487e-18, 3.84437e-17, -3.14792e-18, -2.80272e-17, -1.10182e-16, 2.58632e-18, -3.24354e-17, -4.36382e-17, 5.27438e-17, 3.28718e-17, -7.72059e-17, -3.91641e-17, -3.59252e-17, -5.51615e-17, -4.74275e-17, 2.27677e-17, -5.71372e-18, 5.56859e-17, 1.16921e-17, 9.58415e-17, 1.66263e-17, 2.75592e-17, -3.43424e-18, 1.35043e-17, 2.99992e-17, 1.01344e-17, -8.42116e-17, -2.40922e-17, -2.67081e-17, -4.64726e-17, -3.32646e-17
1.41600e+01, 3.94677e-17, 5.26472e-17, -3.20161e-17, -1.34331e-17, -8.98541e-18, 4.33348e-17, 8.76226e-18, 4.62226e-18, 1.31217e-17, 5.64711e-19, 9.21996e-18, 3.08274e-17, 5.05676e-17, 1.75225e-17, 1.58955e-19, 2.02456e-17, -1.21677e-16, -7.48293e-18, -4.63080e-17, -3.62009e-17, -6.35253e-17, -5.26702e-17, 4.31067e-18, -7.75815e-17, 1.12354e-18, -1.42729e-17, -3.13723e-17, -6.67853e-18, 2.92025e-17, -8.11627e-18, 3.47805e-17, -1.00910e-17, -1.37983e-17, -3.92050e-17, 2.51767e-17, 3.14656e-17, -5.78692e-17, -2.25724e-17, -5.00684e-17, 7.31868e-18, 2.84611e-17, 2.31843e-17, 9.73723e-18, 1.53144e-17, 1.29903e-17, 3.00988e-17, 4.96442e-17, 3.79088e-17, 1.20085e-17, 1.14950e-17
1.42200e+01, 1.29639e-18, -6.61342e-17, -1.66662e-17, -3.92250e-17, -5.45827e-17, 6.52588e-17, 9.12501e-17, 2.81254e-17, 6.66498e-17, 5.61773e-17, 7.05400e-17, -1.91096e-18, -5.44799e-17, 3.63805e-17, -2.27767e-18, -2.00178e-17, 1.44945e-17, 1.70695e-17, -2.91609e-17, -3.74129e-18, 5.46555e-17, 1.96967e-18, -4.52587e-18, 4.45892e-17, 2.70525e-17, -1.70894e-17, 9.67606e-18, 6.38357e-18, 4.40672e-17, 2.23719e-17, 4.36108e-17, 2.06159e-17, -3.77329e-17, -4.07158e-17, 5.01059e-17, 2.69312e-17, -7.06144e-17, 6.72239e-18, -6.42471e-18, -2.90869e-17, 4.62585e-17, 6.82543e-17, 3.66042e-17, 4.96755e-17, 4.55845e-17, 6.52450e-17, 6.48896e-17, 2.64630e-17, 2.42050e-18, -4.49835e-18
1.42800e+01, -9.85418e-17, -2.73399e-17, 1.07747e-17, 1.64366e-16, 8.98168e-18, 2.69432e-17, -8.02716e-17, 1.37744e-17, 1.82812e-17, -5.36494e-17, -1.31108e-17, -4.45180e-17, 1.50062e-17, 3.00052e-18, -4.82696e-18, 1.08140e-17, -4.17792e-17, -2.21175e-17, -4.51588e-17, 8.06635e-18, -2.21939e-17, -4.83238e-17, 2.29372e-17, 4.21759e-17, 3.88507e-17, -4.58981e-18, 7.39689e-18, -3.06906e-17, 2.29978e-17, 1.31308e-17, -4.76434e-17, -3.79538e-17, -8.80192e-18, 3.57282e-17, 3.64419e-17, 2.95535e-17, -3.04389e-17, 1.49934e-17, -5.09972e-17, -4.38849e-18, 3.42412e-17, 1.57841e-17, -2.53646e-18, -2.42941e-17, 4.56328e-18, 2.51789e-17, 5.63114e-17, 4.06513e-17, 4.04045e-17, 3.42400e-17
1.43400e+01, -3.82426e-17, 2.36729e-17, 1.24335e-17, 3.15440e-17, -1.86103e-17, -4.32780e-17, -8.52570e-18, -2.51071e-17, -3.97112e-18, -3.12824e-18, 4.71559e-17, 4.13424e-17, 7.12635e-17, 1.20104e-17, -2.13531e-17, -6.61040e-18, -1.32208e-16, 1.78260e-17, -3.98797e-17, 8.98183e-18, -1.18455e-17, 1.27749e-17, 3.38597e-17, 2.05509e-17, -9.87313e-18, -6.97031e-17, -2.29850e-17, -2.49244e-17, 4.63124e-17, -2.19876e-17, -3.60980e-18, -7.60832e-18, -3.34378e-17, 7.51834e-17, 4.31324e-17, -3.53212e-18, 2.57741e-17, -1.46161e-17, 6.04777e-17, -1.85550e-17, -1.05950e-17, -8.81193e-18, -2.42707e-17, -3.49727e-17, 2.57891e-18, -5.39832e-17, -8.55642e-18, 6.86797e-18, -1.81681e-18, 2.17623e-17
1.44000e+01, -1.73746e-17, 6.36822e-17, 4.77615e-17, 4.16287e-17, -2.23859e-17, 1.74387e-17, -1.45381e-17, 7.22221e-18, 9.98617e-18, -5.57158e-17, -4.40646e-17, 4.30729e-17, 5.65081e-17, 8.95762e-18, 1.82991e-17, 5.54522e-17, -1.65948e-17, 2.15416e-17, 1.91515e-19, -2.22505e-18, -1.01205e-17, -2.12613e-17, -2.30694e-18, -2.62239e-17, -3.55825e-18, -3.33071e-17, -6.21292e-17, -9.95913e-18, -1.82691e-17, -5.13310e-17, -1.43965e-17, -1.23471e-17, 1.58371e-18, 4.20509e-17, 2.58859e-17, 1.83546e-17, 3.44166e-18, -2.09560e-17, 6.10456e-17, 2.78861e-17, 1.75451e-17, 1.57933e-17, -2.37775e-17, -8.17042e-18, 1.72310e-18, -1.69662e-17, -3.64200e-17, 5.73823e-18, -3.31713e-17, 1.86348e-17
1.44600e+01, -3.46345e-17, -5.26265e-17, 1.98915e-17, 2.00508e-17, -1.19069e-17, 3.01225e-17, 4.36436e-17, 1.36911e-17, 3.30550e-17, -3.55731e-17, -2.38014e-17, -1.84763e-18, 2.81555e-17, 1.30701e-17, 6.28482e-18, 2.89966e-17, 1.43394e-16, -8.28699e-18, 2.63617e-17, 2.79189e-17, 2.14070e-17, -1.31820e-18, -5.42116e-19, -4.06989e-17, -1.10687e-17, 3.94591e-17, 1.34922e-17, -1.35733e-17, -5.03517e-17, 7.47145e-19, -4.75594e-17, -1.58387e-17, -4.28821e-17, 2.80880e-17, 2.11801e-17, 1.97622e-17, -5.94730e-17, -2.96261e-17, -2.41691e-17, 2.01143e-17, -8.92106e-17, -1.12533e-17, -1.41987e-17, -1.57207e-17, -2.63183e-17, -1.05218e-17, 8.02576e-18, 4.18160e-17, -1.44078e-17, 2.96013e-17
1.45200e+01, -2.27412e-17, 7.55332e-17, -4.97664e-18, -3.82722e-17, -1.50218e-17, -2.48169e-18, 2.92280e-17, -2.49066e-17, 4.39978e-17, -4.37797e-17, 2.33989e-18, -1.80504e-17, -6.09001e-17, 3.68345e-18, 4.25144e-17, 2.65444e-17, -3.99763e-18, -2.78255e-19, -2.74769e-18, -4.18833e-17, 2.52641e-18, -1.33196e-17, 1.26728e-17, -2.34965e-17, -6.37158e-17, -1.07868e-17, -4.39140e-18, 5.55894e-18, -1.51134e-18, 2.83007e-17, 1.68187e-17, 6.83415e-18, 2.67178e-17, 1.07174e-16, 1.14075e-17, -1.40373e-17, -5.78186e-18, -2.29730e-17, -8.50499e-17, -2.10505e-17, -2.03033e-17, -8.72222e-17, -2.76025e-17, -1.24822e-17, -4.95786e-17, -6.24834e-17, -3.01036e-17, 1.44854e-17, -5.31318e-17, 4.48302e-18
1.45800e+01, 9.10114e-17, 2.22391e-17, 1.37417e-17, -9.71228e-17, 1.04058e-17, 1.63678e-18, 6.23700e-18, -3.25023e-18, 3.17099e-17, -6.04569e-17, -4.40352e-17, -5.10930e-17, -6.77348e-17, 3.00088e-17, 2.46512e-17, 9.56662e-18, 9.83448e-17, -5.47724e-18, 6.86591e-17, -1.17883e-17, -3.63830e-18, 1.56018e-17, -2.00653e-17, 3.87433e-17, -3.15656e-17, 3.09196e-17, 2.67387e-17, -2.85345e-18, -2.26859e-17, 1.36995e-17, 3.67329e-17, 1.82137e-17, 7.63560e-18, 1.57787e-17, 1.64783e-17, 2.37587e-17, -1.53255e-17, 3.21334e-18, -1.88672e-17, 7.39139e-18, -1.64306e-17, -4.97649e-18, 3.39354e-17, 7.34038e-18, -1.45373e-17, 5.98884e-17, 2.21364e-17, 3.81813e-17, -1.36720e-17, -6.25219e-18
1.46400e+01, 2.56503e-17, -5.42836e-17, 3.75954e-18, -5.90530e-17, 4.00609e-17, -3.44360e-17, 1.00379e-16, -7.66598e-18, 3.27833e-17, 2.98091e-17, -3.47607e-18, -6.33651e-19, -1.45379e-17, 3.72591e-18, -1.34850e-17, 1.17498e-17, 1.64835e-17, 2.99777e-17, 3.65082e-17, -3.46089e-17, -1.51872e-17, -4.24369e-18, 4.25917e-17, 1.07607e-16, -2.76264e-17, 2.23532e-17, -5.02542e-17, 1.64198e-17, -1.79481e-17, 1.10313e-16, 4.99648e-17, 8.84420e-18, -9.40932e-18, 6.00830e-17, 4.35712e-17, 2.33841e-18, 1.93247e-17, 2.72018e-17, 7.39820e-17, -2.41086e-17, 2.52758e-17, -4.18587e-17, -1.62386e-18, -7.37506e-18, -8.65855e-18, -1.44621e-16, -4.26026e-17, -1.05267e-16, -2.57927e-17, -4.27875e-17
1.47000e+01, -2.63612e-17, -4.28360e-17, 2.06402e-18, 4.11991e-17, 6.19106e-17, 1.51330e-17, 3.04542e-17, -4.99756e-18, 3.72892e-17, 6.04717e-17, 2.03126e-17, 3.14540e-17, 3.38409e-17, -9.11712e-18, -8.97245e-18, -2.82570e-17, -1.12387e-17, 2.79069e-17, 2.86889e-17, 2.52702e-19, 3.32524e-18, 2.23598e-17, -8.59957e-18, -1.92923e-17, -2.68802e-17, 1.01461e-17, 3.01918e-17, -6.75353e-18, 3.18351e-17, -5.00170e-18, -2.77334e-17, -3.68374e-17, -3.57602e-17, 8.69269e-18, -5.04588e-18, 2.75393e-17, -3.26080e-17, 2.47007e-17, -2.04305e-17, -9.17820e-18, 3.82285e-17, -3.89620e-17, -2.71202e-18, 2.59724e-17, -2.31157e-17, 1.00021e-17, -1.00091e-17, 1.76367e-17, 2.06829e-17, -1.15730e-17
1.47600e+01, 1.52009e-17, -1.40752e-17, -1.62668e-17, 3.33961e-17, 5.00526e-18, 2.48401e-17, 5.34123e-17, 1.72111e-17, 3.32459e-17, -2.22258e-17, -3.39781e-17, -1.46506e-17, 1.21181e-17, -2.26903e-17, 1.68900e-18, 3.93515e-17, -5.07093e-18, 8.50095e-18, 1.12583e-17, -2.77439e-17, -4.78648e-18, 3.05911e-17, 3.13184e-17, -3.97003e-17, -2.25480e-18, -3.55376e-17, 1.67452e-17, -2.16386e-17, -3.38700e-17, -2.56243e-19, -3.70716e-17, 2.23839e-17, -5.16975e-17, -8.17427e-18, 2.13378e-17, 4.97736e-17, -1.45759e-17, 4.07723e-18, 5.97100e-18, 4.70046e-17, 3.34323e-17, -1.51187e-17, -1.71971e-17, 3.37318e-17, 4.65942e-17, -4.58422e-17, -1.41688e-17, 3.17124e-18, 2.55962e-17, -2.30685e-17
1.48200e+01, 5.23342e-17, -6.37305e-17, -1.13325e-17, -9.28079e-18, 1.63871e-17, 3.68858e-17, 7.88377e-17, -3.54390e-17, -1.76520e-17, -4.62856e-17, -6.59562e-17, -5.36422e-17, -9.46869e-18, 8.18062e-18, 7.57052e-18, 1.48228e-18, 1.13098e-16, 3.82787e-17, 1.08619e-17, 3.59329e-18, 6.33108e-17, 5.32332e-18, 5.86145e-17, 3.62784e-17, 4.32125e-17, 2.37252e-17, 6.08766e-17, 6.18540e-18, 2.29359e-18, 5.24432e-17, -1.62927e-18, 7.33961e-18, -9.26718e-18, -6.14051e-18, 1.19092e-17, 1.48891e-17, -1.29991e-16, 8.66236e-18, -9.17246e-17, 1.71921e-17, -3.16584e-17, -2.91561e-17, -3.05997e-17, -1.97872e-19, 3.75270e-18, 8.60392e-17, 1.56475e-17, 4.17959e-17, 7.04998e-17, -1.35099e-17
1.48800e+01, -1.18306e-16, -4.57103e-17, 5.00638e-19, -6.63300e-17, 7.73684e-18, 1.95694e-17, 1.25995e-16, -3.70221e-17, -1.63157e-17, -6.70742e-18, 1.91579e-17, 2.35548e-17, 7.31136e-17, 4.34565e-18, 4.74514e-17, 2.99805e-17, -5.47715e-17, -1.58460e-17, 9.37291e-18, -3.33305e-17, 8.06513e-18, -2.78618e-17, 1.44857e-17, -7.96745e-17, -3.57004e-17, 1.10491e-17, -9.53174e-18, -5.96087e-17, 2.74801e-17, -9.51223e-17, -3.75812e-17, 7.26961e-18, -8.22640e-17, -5.52326e-19, 1.54588e-17, -1.64045e-17, 2.50216e-17, 3.35404e-18, 5.42198e-17, 1.20826e-17, 9.30196e-17, -2.38665e-17, 3.22130e-17, -4.84321e-18, -4.29281e-18, -5.95887e-17, -5.83580e-17, -4.38872e-20, -7.86664e-18, 8.43919e-18
